Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2016-01-31,22.17,2016-11-30,25.88,Sell,216 days,Fall by -5.770000%,-16.73
2019-03-31,28.73,2020-05-31,27.23,Buy,304 days,Rise by 3.170000%,-5.22
2019-09-30,27.09,2020-05-31,27.23,Sell,174 days,Fall by 4.430000%,-0.52
2020-07-31,33.76,2021-01-31,41.34,Buy,130 days,Rise by 22.450000%,22.45
2020-08-31,35.34,2021-02-28,41.3,Buy,129 days,Rise by 16.980000%,16.86
2021-07-31,37.66,2022-05-31,30.86,Sell,215 days,Fall by 12.130000%,18.06
2022-10-31,24.22,2022-11-30,28.32,Sell,21 days,Fall by -10.360000%,-16.93
2023-03-31,29.48,2023-08-31,26.41,Sell,108 days,Fall by 10.410000%,10.41
2024-01-31,22.15,2024-09-30,28.59,Sell,172 days,Fall by -6.140000%,-29.07
