Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2016-10-30,1.3387,2017-01-15,1.3151,2016-10-23,Buy,11 Weeks,-1.76%,Rise by 0.9%,-31.53%,Normal Case
2016-11-06,1.3392,2017-01-15,1.3151,2016-10-30,Buy,10 Weeks,-1.8%,Rise by 0.86%,-33.33%,Normal Case
2017-01-01,1.3478,2017-03-26,1.3348,2016-12-25,Buy,12 Weeks,-0.96%,Rise by 0.22%,-34.29%,Normal Case
2017-01-08,1.3229,2017-03-26,1.3348,2016-12-18,Buy,11 Weeks,0.9%,Rise by 2.1%,-33.39%,Normal Case
2017-01-29,1.309,2017-05-21,1.3604,2017-01-22,Buy,16 Weeks,3.93%,Rise by 5.05%,-29.47%,Normal Case
2017-03-12,1.3507,2017-05-21,1.3604,2017-03-05,Buy,10 Weeks,0.72%,Rise by 1.81%,-28.75%,Normal Case
2017-04-02,1.3333,2017-11-12,1.2678,2017-03-26,Buy,32 Weeks,-4.91%,Rise by -3.64%,-33.66%,Normal Case
2017-04-09,1.3418,2017-11-12,1.2678,2017-03-19,Buy,31 Weeks,-5.51%,Rise by -4.25%,-39.17%,Normal Case
2017-05-21,1.3604,2017-11-12,1.2678,2017-04-30,Buy,25 Weeks,-6.81%,Rise by -10.99%,-45.98%,Normal Case
2017-08-13,1.2739,2017-11-12,1.2678,2017-08-06,Buy,13 Weeks,-0.48%,Rise by 0.86%,-46.46%,Normal Case
2017-10-01,1.2436,2018-01-07,1.249,2017-09-24,Buy,14 Weeks,0.43%,Rise by 3.66%,-46.03%,Normal Case
2017-10-29,1.2848,2018-01-07,1.249,2017-10-22,Buy,10 Weeks,-2.79%,Rise by 1.59%,-48.81%,Normal Case
2017-11-19,1.2758,2018-04-08,1.2769,2017-11-12,Buy,20 Weeks,0.09%,Rise by 2.3%,-48.73%,Normal Case
2018-02-11,1.2591,2018-05-27,1.2883,2017-09-10,Buy,15 Weeks,2.32%,Rise by 5.77%,-46.41%,Local Extrema Case
2018-02-11,1.2591,2018-05-27,1.2883,2018-02-04,Buy,15 Weeks,2.32%,Rise by 5.77%,-44.09%,Normal Case
2018-03-04,1.2832,2018-05-27,1.2883,2018-02-25,Buy,12 Weeks,0.4%,Rise by 3.78%,-43.69%,Normal Case
2018-03-25,1.2931,2018-05-27,1.2883,2018-03-18,Buy,9 Weeks,-0.37%,Rise by 2.99%,-44.06%,Normal Case
2018-04-08,1.2769,2018-07-08,1.3136,2018-01-07,Buy,13 Weeks,2.87%,Rise by 4.29%,-41.19%,Local Extrema Case
2018-04-29,1.287,2018-07-08,1.3136,2018-04-22,Buy,10 Weeks,2.07%,Rise by 3.47%,-39.12%,Normal Case
2018-05-06,1.2851,2018-07-08,1.3136,2018-04-29,Buy,9 Weeks,2.22%,Rise by 3.63%,-36.9%,Normal Case
2018-06-03,1.2944,2018-09-23,1.2909,2018-05-27,Buy,16 Weeks,-0.27%,Rise by 5.21%,-37.17%,Normal Case
2018-06-24,1.3317,2018-09-23,1.2909,2018-06-17,Buy,13 Weeks,-3.06%,Rise by 2.27%,-40.24%,Normal Case
2018-08-19,1.316,2019-01-13,1.3239,2018-08-12,Buy,21 Weeks,0.6%,Rise by 3.49%,-39.64%,Normal Case
2018-09-09,1.3155,2019-01-13,1.3239,2018-09-02,Buy,18 Weeks,0.64%,Rise by 3.53%,-39.0%,Normal Case
2018-10-14,1.3031,2019-01-13,1.3239,2018-10-07,Buy,13 Weeks,1.6%,Rise by 4.51%,-37.4%,Normal Case
2018-10-28,1.3071,2019-01-13,1.3239,2018-10-21,Buy,11 Weeks,1.29%,Rise by 4.19%,-36.12%,Normal Case
2018-11-04,1.309,2019-01-13,1.3239,2018-10-28,Buy,10 Weeks,1.14%,Rise by 4.04%,-34.98%,Normal Case
2018-11-18,1.3172,2019-03-24,1.3365,2018-11-11,Buy,18 Weeks,1.47%,Rise by 2.07%,-33.51%,Normal Case
2018-11-25,1.3191,2019-03-24,1.3365,2018-11-18,Buy,17 Weeks,1.32%,Rise by 1.93%,-32.19%,Normal Case
2018-12-09,1.3394,2019-03-24,1.3365,2018-11-25,Buy,15 Weeks,-0.22%,Rise by 0.38%,-32.41%,Normal Case
2018-12-16,1.3347,2019-03-24,1.3365,2018-12-09,Buy,14 Weeks,0.13%,Rise by 0.73%,-32.28%,Normal Case
2018-12-23,1.3498,2019-03-24,1.3365,2018-12-16,Buy,13 Weeks,-0.99%,Rise by -0.39%,-33.26%,Normal Case
2018-12-30,1.3619,2019-03-24,1.3365,2018-12-23,Buy,12 Weeks,-1.87%,Rise by -1.28%,-35.13%,Normal Case
2019-03-10,1.3445,2019-05-12,1.3465,2019-03-03,Buy,9 Weeks,0.15%,Rise by 0.25%,-34.98%,Normal Case
2019-03-31,1.3431,2019-06-16,1.3327,2019-03-24,Buy,11 Weeks,-0.77%,Rise by 0.7%,-35.75%,Normal Case
2019-05-12,1.3465,2019-08-25,1.3295,2019-05-05,Buy,15 Weeks,-1.26%,Rise by -1.1%,-37.01%,Normal Case
2019-05-19,1.3462,2019-08-25,1.3295,2019-05-12,Buy,14 Weeks,-1.24%,Rise by -1.08%,-38.25%,Normal Case
2019-06-02,1.3525,2019-08-25,1.3295,2019-05-26,Buy,12 Weeks,-1.7%,Rise by -1.54%,-39.96%,Normal Case
2019-08-04,1.3214,2020-04-05,1.4129,2019-07-28,Buy,35 Weeks,6.92%,Rise by 0.93%,-33.03%,Normal Case
2019-08-11,1.3228,2020-04-05,1.4129,2019-08-04,Buy,34 Weeks,6.81%,Rise by 0.82%,-26.22%,Normal Case
2019-09-29,1.3268,2020-04-05,1.4129,2019-09-22,Buy,27 Weeks,6.49%,Rise by 9.27%,-19.73%,Normal Case
2019-10-06,1.3337,2020-04-05,1.4129,2019-09-15,Buy,26 Weeks,5.94%,Rise by 8.71%,-13.79%,Normal Case
2020-02-02,1.3211,2020-04-05,1.4129,2020-01-26,Buy,9 Weeks,6.95%,Rise by 9.74%,-6.84%,Normal Case
2020-03-01,1.3386,2020-10-18,1.3225,2019-11-03,Buy,33 Weeks,-1.2%,Rise by -0.26%,-8.05%,Local Extrema Case
2020-03-01,1.3386,2020-10-18,1.3225,2020-02-23,Buy,33 Weeks,-1.2%,Rise by -0.26%,-9.25%,Normal Case
2020-03-15,1.3943,2020-10-18,1.3225,2020-01-05,Buy,31 Weeks,-5.15%,Rise by -4.25%,-14.4%,Local Extrema Case
2020-03-15,1.3943,2020-10-18,1.3225,2020-03-08,Buy,31 Weeks,-5.15%,Rise by -4.25%,-19.55%,Normal Case
2020-03-22,1.4498,2020-10-18,1.3225,2020-03-15,Buy,30 Weeks,-8.78%,Rise by -7.91%,-28.33%,Normal Case
2020-03-29,1.4037,2020-10-18,1.3225,2020-03-22,Buy,29 Weeks,-5.78%,Rise by -4.89%,-34.11%,Normal Case
2020-05-10,1.397,2020-10-18,1.3225,2020-05-03,Buy,23 Weeks,-5.33%,Rise by -4.43%,-39.45%,Normal Case
2020-06-21,1.3592,2020-10-18,1.3225,2020-06-14,Buy,17 Weeks,-2.7%,Rise by -1.77%,-42.15%,Normal Case
2020-06-28,1.3635,2020-10-18,1.3225,2020-06-07,Buy,16 Weeks,-3.01%,Rise by -2.08%,-45.15%,Normal Case
2020-07-05,1.357,2020-10-18,1.3225,2020-06-28,Buy,15 Weeks,-2.54%,Rise by -1.61%,-47.7%,Normal Case
2020-09-13,1.319,2021-08-08,1.2501,2015-12-20,Buy,47 Weeks,-5.22%,Rise by -4.56%,-52.92%,Tangent Case
2020-09-13,1.319,2021-08-08,1.2501,2020-09-06,Buy,47 Weeks,-5.22%,Rise by -4.56%,-58.14%,Normal Case
2020-09-20,1.315,2021-08-08,1.2501,2020-09-13,Buy,46 Weeks,-4.94%,Rise by -4.27%,-63.08%,Normal Case
2020-09-27,1.3351,2021-08-08,1.2501,2020-09-20,Buy,45 Weeks,-6.37%,Rise by -5.71%,-69.44%,Normal Case
2020-11-01,1.3315,2021-08-08,1.2501,2020-10-25,Buy,40 Weeks,-6.11%,Rise by -5.45%,-75.56%,Normal Case
2020-12-27,1.2848,2021-08-08,1.2501,2020-12-20,Buy,32 Weeks,-2.7%,Rise by -2.02%,-78.26%,Normal Case
2021-01-10,1.2684,2021-08-08,1.2501,2021-01-03,Buy,30 Weeks,-1.44%,Rise by -0.75%,-79.7%,Normal Case
2021-01-31,1.2831,2021-08-08,1.2501,2021-01-24,Buy,27 Weeks,-2.57%,Rise by -1.89%,-82.27%,Normal Case
2021-03-07,1.2678,2021-08-08,1.2501,2021-02-28,Buy,22 Weeks,-1.4%,Rise by -0.7%,-83.67%,Normal Case
2021-03-28,1.2602,2021-08-08,1.2501,2021-03-21,Buy,19 Weeks,-0.8%,Rise by -0.1%,-84.47%,Normal Case
2021-06-20,1.2345,2021-09-05,1.2552,2021-06-13,Buy,11 Weeks,1.68%,Rise by 3.94%,-82.79%,Normal Case
2021-07-25,1.2564,2022-01-09,1.273,2021-07-18,Buy,24 Weeks,1.32%,Rise by 2.07%,-81.47%,Normal Case
2021-08-22,1.2831,2022-01-09,1.273,2021-08-15,Buy,20 Weeks,-0.79%,Rise by -0.05%,-82.26%,Normal Case
2021-09-12,1.2663,2022-01-09,1.273,2021-09-05,Buy,17 Weeks,0.53%,Rise by 1.27%,-81.73%,Normal Case
2021-09-19,1.2681,2022-01-09,1.273,2021-09-12,Buy,16 Weeks,0.39%,Rise by 1.13%,-81.34%,Normal Case
2021-09-26,1.2662,2022-01-09,1.273,2021-09-19,Buy,15 Weeks,0.54%,Rise by 1.28%,-80.81%,Normal Case
2021-11-28,1.2664,2022-03-27,1.252,2021-11-21,Buy,17 Weeks,-1.14%,Rise by 1.14%,-81.94%,Normal Case
2021-12-05,1.2818,2022-03-27,1.252,2021-11-28,Buy,16 Weeks,-2.32%,Rise by -0.07%,-84.27%,Normal Case
2021-12-26,1.2824,2022-03-27,1.252,2021-12-19,Buy,13 Weeks,-2.37%,Rise by -0.12%,-86.64%,Normal Case
2022-01-09,1.273,2022-03-27,1.252,2022-01-02,Buy,11 Weeks,-1.65%,Rise by 0.62%,-88.29%,Normal Case
2022-01-23,1.25,2022-03-27,1.252,2022-01-16,Buy,9 Weeks,0.16%,Rise by 4.18%,-88.13%,Normal Case
2022-01-30,1.2746,2022-05-29,1.2773,2021-10-24,Buy,17 Weeks,0.21%,Rise by 2.17%,-87.92%,Local Extrema Case
2022-01-30,1.2746,2022-05-29,1.2773,2022-01-23,Buy,17 Weeks,0.21%,Rise by 2.17%,-87.71%,Normal Case
2022-02-20,1.2705,2022-05-29,1.2773,2021-12-12,Buy,14 Weeks,0.54%,Rise by 2.5%,-87.17%,Local Extrema Case
2022-02-20,1.2705,2022-05-29,1.2773,2022-02-13,Buy,14 Weeks,0.54%,Rise by 2.5%,-86.64%,Normal Case
2022-02-27,1.2809,2022-05-29,1.2773,2022-02-20,Buy,13 Weeks,-0.28%,Rise by 1.67%,-86.92%,Normal Case
2022-03-13,1.2756,2022-05-29,1.2773,2022-03-06,Buy,11 Weeks,0.13%,Rise by 2.09%,-86.78%,Normal Case
2022-04-17,1.2603,2022-07-03,1.2874,2022-04-10,Buy,11 Weeks,2.15%,Rise by 4.01%,-84.63%,Normal Case
2022-05-01,1.2805,2022-07-03,1.2874,2022-04-24,Buy,9 Weeks,0.54%,Rise by 2.37%,-84.09%,Normal Case
2022-05-08,1.2827,2022-07-31,1.2807,2022-05-01,Buy,12 Weeks,-0.16%,Rise by 2.19%,-84.25%,Normal Case
2022-05-15,1.3023,2022-07-31,1.2807,2022-05-08,Buy,11 Weeks,-1.66%,Rise by 0.65%,-85.91%,Normal Case
2022-06-19,1.2954,2022-10-30,1.3564,2022-06-12,Buy,19 Weeks,4.71%,Rise by 6.35%,-81.2%,Normal Case
2022-07-17,1.3108,2022-10-30,1.3564,2022-07-10,Buy,15 Weeks,3.48%,Rise by 5.1%,-77.72%,Normal Case
2022-08-28,1.2938,2022-10-30,1.3564,2022-08-21,Buy,9 Weeks,4.84%,Rise by 6.48%,-72.88%,Normal Case
2022-09-04,1.3145,2023-01-08,1.356,2022-08-28,Buy,18 Weeks,3.16%,Rise by 4.81%,-69.73%,Normal Case
2022-09-11,1.3081,2023-01-08,1.356,2022-09-04,Buy,17 Weeks,3.66%,Rise by 5.73%,-66.06%,Normal Case
2022-09-25,1.3471,2023-01-08,1.356,2022-09-18,Buy,15 Weeks,0.66%,Rise by 2.67%,-65.4%,Normal Case
2022-10-02,1.3674,2023-01-08,1.356,2022-09-25,Buy,14 Weeks,-0.83%,Rise by 1.15%,-66.24%,Normal Case
2022-10-16,1.376,2023-01-08,1.356,2022-10-09,Buy,12 Weeks,-1.45%,Rise by 0.52%,-67.69%,Normal Case
2022-10-23,1.3777,2023-01-08,1.356,2022-08-14,Buy,11 Weeks,-1.58%,Rise by 0.39%,-69.27%,Local Extrema Case
2022-12-11,1.3598,2023-03-26,1.3717,2022-11-27,Buy,15 Weeks,0.88%,Rise by 1.71%,-68.39%,Normal Case
2022-12-18,1.3658,2023-03-26,1.3717,2022-12-11,Buy,14 Weeks,0.43%,Rise by 1.27%,-67.96%,Normal Case
2022-12-25,1.3637,2023-03-26,1.3717,2022-12-18,Buy,13 Weeks,0.59%,Rise by 1.42%,-67.37%,Normal Case
2023-02-26,1.3543,2023-09-24,1.3477,2023-02-19,Buy,30 Weeks,-0.49%,Rise by 0.74%,-67.86%,Normal Case
2023-03-05,1.3595,2023-09-24,1.3477,2023-02-26,Buy,29 Weeks,-0.87%,Rise by 0.35%,-68.73%,Normal Case
2023-03-12,1.3831,2023-09-24,1.3477,2023-03-05,Buy,28 Weeks,-2.56%,Rise by -1.36%,-71.29%,Normal Case
2023-03-19,1.3719,2023-09-24,1.3477,2023-03-12,Buy,27 Weeks,-1.76%,Rise by -0.55%,-73.05%,Normal Case
2023-04-30,1.36,2023-09-24,1.3477,2023-04-23,Buy,21 Weeks,-0.9%,Rise by 1.57%,-73.95%,Normal Case
2023-05-28,1.3643,2023-09-24,1.3477,2023-05-21,Buy,17 Weeks,-1.22%,Rise by 1.25%,-75.17%,Normal Case
2023-08-06,1.3351,2023-10-22,1.3715,2023-07-30,Buy,11 Weeks,2.73%,Rise by 3.47%,-72.45%,Normal Case
2023-08-13,1.3445,2023-10-22,1.3715,2023-08-06,Buy,10 Weeks,2.01%,Rise by 2.74%,-70.44%,Normal Case
2023-08-20,1.3545,2023-10-22,1.3715,2023-08-13,Buy,9 Weeks,1.26%,Rise by 1.99%,-69.18%,Normal Case
2023-10-01,1.3491,2024-03-17,1.3538,2023-09-24,Buy,24 Weeks,0.35%,Rise by 0.62%,-68.83%,Normal Case
2023-10-08,1.3706,2024-03-17,1.3538,2023-10-01,Buy,23 Weeks,-1.23%,Rise by -0.96%,-70.06%,Normal Case
2023-10-22,1.3715,2024-03-17,1.3538,2023-10-15,Buy,21 Weeks,-1.29%,Rise by -1.03%,-71.35%,Normal Case
2023-10-29,1.3814,2024-03-17,1.3538,2023-07-16,Buy,20 Weeks,-2.0%,Rise by -1.74%,-73.35%,Local Extrema Case
2023-10-29,1.3814,2024-03-17,1.3538,2023-10-22,Buy,20 Weeks,-2.0%,Rise by -1.74%,-75.35%,Normal Case
2024-01-07,1.3355,2024-03-17,1.3538,2023-12-31,Buy,10 Weeks,1.37%,Rise by 1.64%,-73.98%,Normal Case
2024-04-14,1.3687,2024-06-30,1.3699,2024-04-07,Buy,11 Weeks,0.09%,Rise by 0.39%,-73.89%,Normal Case
2024-04-21,1.3769,2024-06-30,1.3699,2024-04-14,Buy,10 Weeks,-0.51%,Rise by -0.2%,-74.4%,Normal Case
2024-06-02,1.3683,2024-08-25,1.3603,2024-05-26,Buy,12 Weeks,-0.58%,Rise by 1.45%,-74.98%,Normal Case
2024-07-21,1.3702,2025-01-19,1.4396,2024-07-14,Buy,26 Weeks,5.06%,Rise by 5.17%,-69.92%,Normal Case
2024-07-28,1.3819,2025-01-19,1.4396,2024-07-21,Buy,25 Weeks,4.18%,Rise by 4.28%,-65.74%,Normal Case
2024-08-04,1.3881,2025-01-19,1.4396,2024-07-28,Buy,24 Weeks,3.71%,Rise by 3.81%,-62.03%,Normal Case
2024-08-11,1.3735,2025-01-19,1.4396,2024-05-19,Buy,23 Weeks,4.81%,Rise by 4.91%,-57.22%,Local Extrema Case
2024-09-08,1.35,2025-01-19,1.4396,2024-09-01,Buy,19 Weeks,6.64%,Rise by 6.74%,-50.58%,Normal Case
2024-10-06,1.3548,2025-01-19,1.4396,2024-09-29,Buy,15 Weeks,6.26%,Rise by 6.36%,-44.32%,Normal Case
2024-10-27,1.3853,2025-01-19,1.4396,2024-10-20,Buy,12 Weeks,3.92%,Rise by 4.02%,-40.4%,Normal Case
2024-11-03,1.3935,2025-01-19,1.4396,2024-10-27,Buy,11 Weeks,3.31%,Rise by 3.41%,-37.09%,Normal Case
2024-12-08,1.4022,2025-02-23,1.4176,2016-03-13,Buy,11 Weeks,1.1%,Rise by 3.36%,-36.0%,Tangent Case
2024-12-15,1.4217,2025-02-23,1.4176,2024-12-08,Buy,10 Weeks,-0.29%,Rise by 1.94%,-36.28%,Normal Case
2024-12-22,1.4403,2025-02-23,1.4176,2024-12-15,Buy,9 Weeks,-1.58%,Rise by -3.49%,-37.86%,Normal Case
2025-01-05,1.4403,2025-08-17,1.3813,2024-12-29,Buy,32 Weeks,-4.1%,Rise by -3.49%,-41.96%,Normal Case
2025-01-19,1.4396,2025-08-17,1.3813,2025-01-12,Buy,30 Weeks,-4.05%,Rise by -3.45%,-46.01%,Normal Case
2025-02-02,1.4493,2025-08-17,1.3813,2025-01-26,Buy,28 Weeks,-4.69%,Rise by -4.09%,-50.7%,Normal Case
2025-02-16,1.4192,2025-08-17,1.3813,2016-03-20,Buy,26 Weeks,-2.67%,Rise by -2.06%,-53.37%,Tangent Case
2025-03-02,1.4444,2025-08-17,1.3813,2025-02-23,Buy,24 Weeks,-4.37%,Rise by -3.77%,-57.74%,Normal Case
2025-03-09,1.4291,2025-08-17,1.3813,2025-03-02,Buy,23 Weeks,-3.34%,Rise by -2.74%,-61.08%,Normal Case
2025-03-16,1.4426,2025-08-17,1.3813,2025-03-09,Buy,22 Weeks,-4.25%,Rise by -3.65%,-65.33%,Normal Case
2025-06-29,1.3643,2025-09-07,1.3815,2025-06-22,Buy,10 Weeks,1.26%,Rise by 1.88%,-64.07%,Normal Case
2025-08-03,1.3857,2025-11-02,1.401,2025-07-27,Buy,13 Weeks,1.1%,Rise by 1.1%,-62.97%,Normal Case
2025-08-24,1.39,2025-11-02,1.401,2025-08-17,Buy,10 Weeks,0.79%,Rise by 0.79%,-62.17%,Normal Case
2025-09-07,1.3815,2025-09-07,1.3815,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,-62.17%,Normal Case
2025-10-12,1.4019,2025-10-12,1.4019,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,-62.17%,Normal Case
