Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-03-02,55.69,2021-03-02,55.69,2020-11-04-2021-02-16,51.67-58.6033,Buy,0 days,0.0%,Rise by 0%,0.0%,
2021-03-23,54.0433,2021-03-29,54.985,2021-02-16-2021-03-05,54.15-57.5967,Sell,4 days,-1.74%,Fall by -1.38%,-1.74%,
2021-05-10,57.3883,2021-07-12,61.5567,2021-03-05-2021-04-23,52.4417-60.4967,Buy,45 days,7.26%,Rise by 9.09%,5.52%,
2021-07-14,60.815,2021-07-21,61.23,2021-04-23-2021-06-03,55.9383-59.79,Sell,5 days,-0.68%,Fall by -2.11%,4.84%,
2021-10-06,62.47,2021-10-06,62.47,2021-06-03-2021-09-08,55.2283-67.29,Buy,0 days,0.0%,Rise by 0%,4.84%,
2021-11-10,64.81,2021-11-26,63.02,2021-09-08-2021-10-04,62.9-66.59,Sell,12 days,2.76%,Fall by 10.5%,7.6%,
2021-12-16,63.61,2021-12-22,65.18,2021-11-03-2021-12-03,62.89-64.89,Sell,4 days,-2.47%,Fall by 11.2%,5.13%,
2022-01-06,63.02,2022-01-12,63.26,2021-09-08-2021-12-03,62.89-66.59,Sell,4 days,-0.38%,Fall by 10.84%,4.75%,
2022-01-18,60.29,2022-01-25,57.88,2021-12-03-2021-12-30,61.21-66.55,Sell,5 days,4.0%,Fall by 2.11%,8.75%,
2022-02-16,58.95,2022-02-18,56.66,2021-11-03-2022-01-28,57.88-64.89,Sell,2 days,3.88%,Fall by 1.45%,12.63%,
2022-03-10,57.13,2022-03-10,57.13,2021-12-30-2022-02-24,58.31-66.01,Sell,0 days,-0.0%,Fall by 0%,12.63%,
2022-04-18,58.79,2022-04-20,61.86,2021-09-08-2022-02-24,58.31-66.59,Sell,2 days,-5.22%,Fall by 11.48%,7.41%,
2022-04-29,55.02,2022-05-04,56.34,2021-06-03-2021-09-08,55.2283-67.29,Sell,3 days,-2.4%,Fall by 12.5%,5.01%,
2022-05-02,54.85,2022-05-04,56.34,2022-02-24-2022-04-08,55.46-62.55,Sell,2 days,-2.72%,Fall by 12.5%,2.3%,
2022-05-09,51.07,2022-05-09,51.07,2021-03-05-2021-09-08,52.4417-67.29,Sell,0 days,-0.0%,Fall by 0%,2.3%,
2022-06-07,53.93,2022-06-07,53.93,2021-04-23-2022-05-12,51.52-59.79,Sell,0 days,-0.0%,Fall by 0%,2.3%,
2022-07-15,51.01,2022-07-15,51.01,2021-12-30-2022-06-16,47.91-66.01,Sell,0 days,-0.0%,Fall by 0%,2.3%,
2022-08-25,53.43,2023-08-01,55.68,2022-06-16-2022-08-15,47.24-55.73,Buy,243 days,4.21%,Rise by -4.54%,6.51%,
2022-09-27,47.07,2022-09-29,47.82,2022-06-16-2022-08-15,47.24-55.73,Sell,2 days,-1.59%,Fall by 1.11%,4.91%,
2022-10-12,47.34,2022-10-12,47.34,2022-04-08-2022-09-27,48.0-61.82,Sell,0 days,-0.0%,Fall by 0%,4.91%,
2022-10-25,49.56,2022-12-22,52.21,2021-04-23-2022-09-27,48.0-59.79,Sell,42 days,-5.35%,Fall by -2.3%,-0.43%,
2022-11-08,48.89,2022-11-08,48.89,2021-02-16-2022-10-13,48.92-57.5967,Sell,0 days,-0.0%,Fall by 0%,-0.43%,
2023-01-23,55.12,2023-01-27,54.06,2022-10-13-2022-12-13,46.21-55.06,Buy,4 days,-1.92%,Rise by 5.75%,-2.36%,
2023-02-13,54.23,2023-08-01,55.68,2022-10-13-2023-02-02,46.21-56.16,Buy,121 days,2.67%,Rise by -4.54%,0.32%,
2023-02-28,51.99,2024-03-14,57.48,2022-06-16-2023-02-02,47.24-56.16,Buy,272 days,10.56%,Rise by 1.93%,10.88%,
2023-05-01,56.7,2023-05-01,56.7,2022-12-13-2023-03-10,51.46-53.99,Sell,0 days,-0.0%,Fall by 0%,10.88%,
2023-05-12,55.6,2024-02-28,57.2,2023-03-10-2023-04-24,50.1-57.25,Buy,208 days,2.88%,Rise by 2.43%,13.75%,
2023-07-10,55.73,2023-08-08,53.43,2023-04-24-2023-05-31,53.04-56.91,Sell,21 days,4.13%,Fall by 10.71%,17.88%,
2023-08-10,53.17,2024-03-14,57.48,2023-03-10-2023-07-27,50.1-57.95,Buy,155 days,8.11%,Rise by 1.93%,25.99%,
