Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-08-21,8.36,2016-11-06,15.11,1359 days,80.790000%,80.790000%,Rise by -10.230000%,80.790000%,
Buy,2018-04-08,17.65,2024-04-21,23.93,1574 days,35.580000%,35.580000%,Rise by 40.930000%,116.370000%,
Buy,2025-03-23,26.55,2025-03-23,26.55,0 days,0.00%,0.00%,Rise by 0%,116.370000%,
