Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2016-02-14,21.7000,2016-02-21,23.2400,4 days,7.10%,7.0968%,Rise by 18.97%,7.0968%,
Buy,2016-07-03,21.4500,2016-07-17,23.3100,9 days,8.67%,8.6713%,Rise by 8.04%,15.7681%,
Buy,2020-03-29,15.5500,2020-06-07,20.0900,49 days,29.20%,29.1961%,Rise by -22.83%,44.9642%,
Buy,2022-07-03,16.8300,2022-08-14,18.9000,29 days,12.30%,12.2995%,Rise by -10.81%,57.2637%,
Buy,2023-10-29,14.7400,2023-11-05,15.9400,4 days,8.14%,8.1411%,Rise by 31.21%,65.4048%,
Buy,2025-04-13,19.0900,2025-05-04,20.8800,14 days,9.38%,9.3766%,Rise by 31.12%,74.7815%,
