Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Buy,2023-02-17 - 2023-02-24,5 days,2023-03-03,30.17,2023-05-25,27.01,59 days,-10.5%,Rise by 0.3%,-64.7%
Buy,2023-03-09 - 2023-03-16,5 days,2023-03-20,28.85,2023-08-22,25.92,111 days,-10.2%,Rise by 4.89%,-74.8%
Sell,2023-04-05 - 2023-04-18,9 days,2023-04-24,28.87,2023-04-26,28.5,2 days,1.3%,Fall by 8.07%,-73.5%
Buy,2023-04-26 - 2023-05-12,12 days,2023-05-19,28.14,2023-10-17,25.31,107 days,-10.1%,Rise by -0.82%,-83.6%
Buy,2023-05-31 - 2023-06-07,5 days,2023-06-27,26.85,2023-07-28,28.66,23 days,6.7%,Rise by 6.74%,-76.8%
Sell,2023-11-07 - 2023-11-15,6 days,2023-11-24,25.2,2023-11-28,25.09,2 days,0.4%,Fall by 9.8%,-76.4%
Buy,2023-12-06 - 2023-12-08,2 days,2023-12-14,24.08,2024-02-02,21.61,36 days,-10.3%,Rise by -3.9%,-86.7%
Sell,2024-03-04 - 2024-03-06,2 days,2024-03-13,24.6,2024-03-26,24.2,9 days,1.6%,Fall by 4.11%,-85.0%
Sell,2024-05-06 - 2024-05-17,9 days,2024-05-24,24.56,2024-06-03,24.43,6 days,0.5%,Fall by 5.33%,-84.5%
Buy,2024-05-28 - 2024-05-31,3 days,2024-06-12,24.24,2024-09-26,26.61,76 days,9.8%,Rise by 0.29%,-74.7%
Buy,2024-06-11 - 2024-06-13,2 days,2024-06-17,24.25,2024-09-26,26.61,73 days,9.7%,Rise by 0.25%,-65.0%
Buy,2024-06-25 - 2024-07-08,9 days,2024-07-10,23.54,2024-09-26,26.61,56 days,13.0%,Rise by 50.55%,-52.0%
Sell,2024-10-03 - 2024-10-07,2 days,2024-10-14,27.97,2024-10-16,27.04,2 days,3.3%,Fall by 5.58%,-48.6%
Buy,2025-01-03 - 2025-01-10,5 days,2025-01-14,25.72,2025-02-14,27.18,23 days,5.7%,Rise by 6.42%,-43.0%
Sell,2025-02-14 - 2025-02-21,5 days,2025-02-28,26.57,2025-03-06,27.24,4 days,-2.5%,Fall by 11.78%,-45.5%
Sell,2025-04-28 - 2025-05-06,6 days,2025-05-16,26.98,2025-05-29,26.65,9 days,1.2%,Fall by -16.68%,-44.3%
Sell,2025-06-26 - 2025-07-03,5 days,2025-07-16,28.1,2025-07-22,29.17,4 days,-3.8%,Fall by -12.03%,-48.1%
Sell,2025-07-23 - 2025-07-24,1 days,2025-07-31,28.39,2025-08-12,29.21,8 days,-2.9%,Fall by -10.88%,-51.0%
Sell,2025-08-25 - 2025-08-29,4 days,2025-09-04,30.87,2025-09-08,31.74,2 days,-2.8%,Fall by -1.98%,-53.8%
Sell,2025-10-01 - 2025-10-02,1 days,2025-10-13,32.45,2025-10-20,32.33,5 days,0.4%,Fall by -1.79%,-53.4%
