Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1998-09-30,11.25,1998-12-31,12.4,1995-03-31-1998-06-30,4.25-16.0,Sell,66 days,-10.22%,Fall by 29.44%,-10.22%,
2001-09-30,14.0,2002-03-31,16.225,1995-03-31-2001-03-31,4.25-16.125,Sell,129 days,-15.89%,Fall by -32.51%,-26.12%,
2002-06-30,15.15,2003-06-30,18.42,2000-03-31-2002-06-30,8.125-17.575,Sell,260 days,-21.58%,Fall by -63.38%,-47.7%,
2002-09-30,14.725,2003-06-30,18.42,1995-03-31-2002-06-30,4.25-17.575,Sell,195 days,-25.09%,Fall by -63.38%,-72.79%,
2003-03-31,16.185,2005-12-31,30.16,2000-03-31-2001-03-31,8.125-16.125,Buy,719 days,86.35%,Rise by 9.15%,13.55%,
2007-09-30,27.25,2007-12-31,26.145,2000-03-31-2006-12-31,8.125-33.4,Sell,65 days,4.06%,Fall by 40.14%,17.61%,
2008-09-30,24.325,2016-03-31,42.49,1995-03-31-2006-12-31,4.25-33.4,Buy,1957 days,74.68%,Rise by 48.55%,92.28%,
2011-03-31,39.395,2024-12-31,131.04,2000-03-31-2006-12-31,8.125-33.4,Buy,3588 days,232.63%,Rise by 19.58%,324.92%,
2011-09-30,34.945,2012-03-31,39.685,2008-12-31-2011-06-30,12.125-40.99,Sell,130 days,-13.56%,Fall by -14.05%,311.35%,
2014-12-31,49.44,2015-03-31,46.24,2011-12-31-2014-12-31,31.635-55.5,Sell,64 days,6.47%,Fall by 12.82%,317.82%,
2015-09-30,42.6,2015-12-31,40.31,2000-03-31-2014-12-31,8.125-55.5,Sell,66 days,5.38%,Fall by -50.43%,323.2%,
2016-09-30,46.52,2019-06-30,62.21,2008-12-31-2011-06-30,12.125-40.99,Buy,715 days,33.73%,Rise by -12.57%,356.93%,
2018-12-31,56.05,2019-06-30,62.21,2011-12-31-2018-09-30,31.635-65.95,Sell,129 days,-10.99%,Fall by 12.57%,345.94%,
2020-03-31,54.39,2020-06-30,61.52,2000-03-31-2018-09-30,8.125-65.95,Sell,65 days,-13.11%,Fall by -40.73%,332.83%,
2020-09-30,66.14,2020-09-30,66.14,2016-03-31-2018-09-30,34.86-65.95,Buy,0 days,0.0%,Rise by 0%,332.83%,
2022-06-30,84.47,2023-03-31,96.67,2020-03-31-2021-12-31,38.67-106.1,Sell,196 days,-14.44%,Fall by -45.36%,318.38%,
2023-06-30,98.7,2023-06-30,98.7,2020-03-31-2021-12-31,38.67-106.1,Buy,0 days,0.0%,Rise by 0%,318.38%,
2024-06-30,108.51,2024-06-30,108.51,2022-12-31-2023-03-31,82.16-104.83,Buy,0 days,0.0%,Rise by 0%,318.38%,
