Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2023-10-23,50.21,2024-03-08,131.48,98 days,161.860000%,161.860000%,Rise by 54.290000%,161.860000%,
Buy,2024-04-19,87.19,2024-10-23,142.41,132 days,63.330000%,63.330000%,Rise by 34.450000%,225.190000%,
Buy,2025-03-03,121.1,2025-03-03,121.1,0 days,0.00%,0.00%,Rise by 0%,225.190000%,
