Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-11-18,2534.16,2013-01-06,2724.49,Sell,34 days,Fall by -13.570000%,-7.51,
2013-03-24,2800.81,2013-05-26,2991.02,Buy,44 days,Rise by 8.150000%,6.79,
2013-05-05,2944.59,2013-08-04,3143.52,Buy,64 days,Rise by 6.760000%,6.76,
2013-05-12,2981.02,2013-08-11,3118.57,Buy,64 days,Rise by 5.450000%,4.61,
2016-07-24,4666.07,2016-08-28,4783.69,Buy,24 days,Rise by 4.490000%,2.52,
2016-12-18,4914.86,2017-02-05,5161.6,Buy,34 days,Rise by 19.670000%,5.02,
2017-01-15,5059.51,2017-02-26,5343.31,Buy,29 days,Rise by 16.250000%,5.61,
2017-02-05,5161.6,2017-03-12,5385.9,Buy,24 days,Rise by 13.950000%,4.35,
2018-01-14,6758.54,2018-06-03,7083.93,Buy,99 days,Rise by 5.070000%,4.81,
2018-11-25,6527.35,2018-12-02,6949.01,Sell,4 days,Fall by -9.200000%,-6.46,
2018-12-16,6594.96,2019-01-06,6422.67,Sell,14 days,Fall by -8.080000%,2.61,
2018-12-23,6046.56,2019-01-06,6422.67,Sell,9 days,Fall by -17.880000%,-6.22,
2019-11-10,8255.89,2020-01-05,8793.9,Buy,39 days,Rise by 16.570000%,6.52,
2020-03-08,8530.34,2020-03-29,7588.37,Sell,14 days,Fall by -59.210000%,11.04,
2020-04-26,8786.6,2020-06-07,9824.39,Buy,29 days,Rise by 36.520000%,11.81,
2021-02-14,13807.7,2021-07-11,14826.09,Buy,104 days,Rise by 1.700000%,7.38,
2021-03-07,12668.51,2021-04-11,13845.06,Sell,24 days,Fall by -16.760000%,-9.29,
2021-09-05,15652.86,2021-11-28,16025.58,Buy,59 days,Rise by 5.880000%,2.38,
2021-11-07,16359.38,2023-08-20,14694.84,Buy,464 days,Rise by -11.740000%,-10.17,
2021-12-05,15712.04,2022-02-13,14253.84,Sell,49 days,Fall by 10.840000%,9.28,
2022-02-20,14009.54,2022-03-20,14420.08,Sell,19 days,Fall by 11.580000%,-2.93,
2023-02-05,12573.36,2023-04-30,13245.99,Buy,59 days,Rise by 25.270000%,5.35,
2023-03-26,12767.05,2023-05-28,14298.41,Buy,44 days,Rise by 23.370000%,11.99,
2023-06-04,14546.64,2023-07-09,15036.85,Buy,24 days,Rise by 8.280000%,3.37,
2023-10-29,14180.42,2023-11-05,15099.49,Sell,4 days,Fall by -20.150000%,-6.48,
2024-02-04,17642.73,2024-03-24,18339.44,Buy,34 days,Rise by 3.950000%,3.95,
2024-06-23,19700.43,2024-11-03,20033.14,Buy,94 days,Rise by 10.560000%,1.69,
2025-03-16,19704.64,2025-04-13,18690.05,Sell,19 days,Fall by -31.230000%,5.15,
2025-09-21,24626.25,2025-09-21,24626.25,Buy,0 days,Rise by 5.000000%,0.0,
2025-10-26,25358.16,2025-10-26,25358.16,Buy,0 days,Rise by 1.970000%,0.0,
