Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-11-25,2028.9,2007-12-02,2089.1001,2006-07-23-2007-11-04,1446.77-2239.23,Sell,4 days,-2.97%,Fall by 11.73%,-2.97%
2008-07-13,1810.88,2008-08-03,1826.5601,2007-11-04-2008-03-23,1772.09-2181.5,Sell,14 days,-0.87%,Fall by 19.47%,-3.83%
2008-08-03,1826.5601,2012-10-28,2665.8301,2006-07-23-2007-11-04,1446.77-2239.23,Buy,1104 days,45.95%,Rise by 13.62%,42.12%
2010-05-09,1849.4399,2010-07-04,1728.34,2008-11-23-2010-05-02,1018.86-2059.4199,Sell,39 days,6.55%,Fall by -3.66%,48.66%
2010-06-06,1832.04,2010-07-04,1728.34,2008-06-08-2008-11-23,1187.98-1977.87,Sell,19 days,5.66%,Fall by -3.66%,54.32%
2010-07-18,1803.48,2020-03-15,7995.2598,2008-11-23-2010-05-02,1018.86-2059.4199,Buy,2519 days,343.32%,Rise by 50.04%,397.65%
2011-03-27,2316.3601,2011-06-12,2221.0901,2007-11-04-2008-11-23,1187.98-2181.5,Sell,54 days,4.11%,Fall by 8.23%,401.76%
2011-08-07,2194.3799,2011-08-21,2038.22,2006-07-23-2011-07-31,1446.77-2438.4399,Sell,9 days,7.12%,Fall by -5.53%,408.88%
2011-08-21,2038.22,2011-09-18,2306.0901,2008-11-23-2011-07-31,1018.86-2438.4399,Sell,19 days,-13.14%,Fall by 6.73%,395.73%
2011-10-23,2335.9299,2020-03-15,7995.2598,2010-07-04-2011-07-31,1700.04-2438.4399,Buy,2189 days,242.27%,Rise by 50.04%,638.01%
2011-12-11,2318.6799,2013-06-16,2943.8601,2008-11-23-2011-07-31,1018.86-2438.4399,Buy,394 days,26.96%,Rise by 6.78%,664.97%
2012-11-18,2534.1599,2013-01-20,2743.24,2010-07-04-2012-09-23,1700.04-2878.3799,Sell,44 days,-8.25%,Fall by -4.91%,656.72%
2012-12-02,2677.8799,2020-09-27,11151.1299,2011-08-14-2012-09-23,2034.92-2878.3799,Buy,2039 days,316.42%,Rise by 23.82%,973.14%
2013-01-20,2743.24,2014-04-27,3533.1001,2010-07-04-2012-09-23,1700.04-2878.3799,Buy,329 days,28.79%,Rise by 16.05%,1001.93%
2016-02-07,4024.47,2016-02-07,4024.47,2015-08-30-2015-12-06,3787.23-4739.75,Buy,0 days,0.0%,Rise by 0%,1001.93%
2016-02-28,4235.6201,2018-02-25,6896.6001,2008-11-23-2015-12-06,1018.86-4739.75,Buy,519 days,62.82%,Rise by 10.99%,1064.75%
2016-05-29,4512.54,2016-06-19,4374.3799,2015-12-06-2016-02-14,4045.48-4579.9102,Sell,14 days,3.06%,Fall by -6.54%,1067.81%
2016-07-17,4589.8301,2016-11-20,4808.04,2011-08-14-2015-12-06,2034.92-4739.75,Buy,89 days,4.75%,Rise by 22.33%,1072.57%
2017-07-16,5838.0801,2017-07-23,5921.5298,2016-04-24-2016-07-03,4453.8599-4440.1401,Sell,4 days,-1.43%,Fall by -8.64%,1071.14%
2018-11-25,6527.3501,2018-12-23,6046.5601,2015-08-30-2018-10-07,3787.23-7700.5601,Sell,19 days,7.37%,Fall by -17.88%,1078.51%
2018-12-09,6613.2798,2019-08-25,7464.9902,2011-08-14-2018-10-07,2034.92-7700.5601,Buy,184 days,12.88%,Rise by 28.92%,1091.38%
2018-12-23,6046.5601,2019-01-20,6784.6099,2011-08-14-2018-10-07,2034.92-7700.5601,Sell,19 days,-12.21%,Fall by -5.06%,1079.18%
2019-06-23,7728.7798,2019-09-08,7852.54,2015-08-30-2018-10-07,3787.23-7700.5601,Buy,54 days,1.6%,Rise by 22.55%,1080.78%
2019-09-01,7691.0,2019-12-15,8487.71,2018-10-07-2018-12-30,6388.3599-7327.4399,Sell,74 days,-10.36%,Fall by 17.6%,1070.42%
2022-02-13,14253.8398,2022-02-13,14253.8398,2015-08-30-2021-11-28,3787.23-16764.8594,Buy,0 days,0.0%,Rise by 0%,1070.42%
2022-03-06,13837.8301,2022-03-13,13301.8301,2018-12-30-2021-11-28,5895.1201-16764.8594,Sell,4 days,3.87%,Fall by 11.02%,1074.29%
2022-03-13,13301.8301,2022-03-27,14754.3096,2015-08-30-2021-11-28,3787.23-16764.8594,Sell,9 days,-10.92%,Fall by 16.04%,1063.37%
2022-05-01,12854.7998,2022-05-15,12387.4004,2011-08-14-2021-11-28,2034.92-16764.8594,Sell,9 days,3.64%,Fall by 11.43%,1067.01%
2022-05-08,12693.5303,2022-05-22,11835.6201,2008-11-23-2021-11-28,1018.86-16764.8594,Sell,9 days,6.76%,Fall by 9.66%,1073.77%
2022-06-05,12548.0303,2022-06-05,12548.0303,2018-12-30-2021-11-28,5895.1201-16764.8594,Buy,0 days,0.0%,Rise by 0%,1073.77%
2023-03-12,11830.2803,2023-03-12,11830.2803,2021-11-28-2022-10-16,11152.8896-15988.9502,Sell,0 days,-0.0%,Fall by 0%,1073.77%
2023-08-27,14941.8301,2023-10-29,14180.4199,2020-09-06-2022-10-16,11152.8896-11145.9902,Sell,44 days,5.1%,Fall by -20.15%,1078.86%
2024-04-28,17718.3008,2024-05-05,17890.8008,2023-07-23-2023-10-29,14774.1602-15410.5703,Sell,4 days,-0.97%,Fall by -3.07%,1077.89%
