Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2015-08-31,2.21,2015-09-30,2.1,2013-10-31-2015-03-31,1.55-2.7,Sell,22 days,4.98%,Fall by -22.38%,4.98%,
2016-09-30,2.6,2017-01-31,2.63,2013-10-31-2016-09-30,1.55-3.07,Sell,87 days,-1.15%,Fall by -6.46%,3.82%,
2017-01-31,2.63,2017-12-31,2.925,2013-10-31-2015-03-31,1.55-2.7,Buy,238 days,11.22%,Rise by 77.78%,15.04%,
2017-11-30,2.9,2018-10-31,3.135,2013-10-31-2016-09-30,1.55-3.07,Buy,239 days,8.1%,Rise by 65.87%,23.14%,
2020-02-29,4.62,2020-03-31,4.04,2018-02-28-2020-02-29,2.745-5.8,Sell,21 days,12.55%,Fall by -7.92%,35.7%,
2021-01-31,7.15,2021-02-28,5.7,2018-02-28-2021-01-31,2.745-9.94,Sell,19 days,20.28%,Fall by 13.51%,55.98%,
2021-02-28,5.7,2021-03-31,5.39,2020-03-31-2021-01-31,3.61-9.94,Sell,22 days,5.44%,Fall by 11.87%,61.42%,
2021-06-30,5.33,2021-06-30,5.33,2020-03-31-2021-01-31,3.61-9.94,Buy,0 days,0.0%,Rise by 0%,61.42%,
2022-03-31,5.05,2022-03-31,5.05,2018-02-28-2021-01-31,2.745-9.94,Buy,0 days,0.0%,Rise by 0%,61.42%,
2023-11-30,5.215,2023-12-31,5.54,2021-01-31-2022-06-30,4.825-6.91,Sell,21 days,-6.23%,Fall by -7.22%,55.18%,
2023-12-31,5.54,2024-10-31,5.955,2022-06-30-2023-06-30,4.32-5.66,Buy,218 days,7.49%,Rise by -0.92%,62.68%,
2024-12-31,5.91,2025-02-28,5.9,2023-10-31-2024-07-31,4.755-6.89,Sell,43 days,0.17%,Fall by -0.34%,62.84%,
2025-01-31,5.9,2025-02-28,5.9,2022-06-30-2024-07-31,4.32-6.89,Sell,20 days,-0.0%,Fall by -0.34%,62.84%,
2025-02-28,5.9,2025-02-28,5.9,2022-06-30-2024-07-31,4.32-6.89,Buy,0 days,0.0%,Rise by 0%,62.84%,
2025-05-31,5.49,2025-05-31,5.49,2023-10-31-2024-07-31,4.755-6.89,Buy,0 days,0.0%,Rise by 0%,62.84%,
